_key,qmof_id,name,info/formula,info/formula_reduced,info/mofid/mofid,info/mofid/mofkey,info/mofid/smiles_nodes/0,info/mofid/smiles_linkers/0,info/mofid/smiles,info/mofid/topology,info/natoms,info/pld,info/lcd,info/density,info/volume,info/symmetry/spacegroup,info/symmetry/spacegroup_number,info/symmetry/spacegroup_crystal,info/symmetry/pointgroup,info/synthesized,info/source,info/doi,inputs/pbe/theory,inputs/pbe/pseudopotentials/0,inputs/pbe/pseudopotentials/1,inputs/pbe/pseudopotentials/2,inputs/pbe/pseudopotentials/3,inputs/pbe/pseudopotentials/4,inputs/pbe/encut,inputs/pbe/kpoints/0,inputs/pbe/kpoints/1,inputs/pbe/kpoints/2,inputs/pbe/gamma,inputs/pbe/spin,outputs/pbe/energy_total,outputs/pbe/energy_vdw,outputs/pbe/energy_elec,outputs/pbe/net_magmom,outputs/pbe/bandgap,outputs/pbe/cbm,outputs/pbe/vbm,outputs/pbe/directgap,outputs/pbe/bandgap_spins/0,outputs/pbe/bandgap_spins/1,outputs/pbe/cbm_spins/0,outputs/pbe/cbm_spins/1,outputs/pbe/vbm_spins/0,outputs/pbe/vbm_spins/1,outputs/pbe/directgap_spins/0,outputs/pbe/directgap_spins/1,inputs/hle17/theory,inputs/hle17/pseudopotentials/0,inputs/hle17/pseudopotentials/1,inputs/hle17/pseudopotentials/2,inputs/hle17/pseudopotentials/3,inputs/hle17/pseudopotentials/4,inputs/hle17/encut,inputs/hle17/kpoints/0,inputs/hle17/kpoints/1,inputs/hle17/kpoints/2,inputs/hle17/gamma,inputs/hle17/spin,inputs/hse06_10hf/theory,inputs/hse06_10hf/pseudopotentials/0,inputs/hse06_10hf/pseudopotentials/1,inputs/hse06_10hf/pseudopotentials/2,inputs/hse06_10hf/pseudopotentials/3,inputs/hse06_10hf/pseudopotentials/4,inputs/hse06_10hf/encut,inputs/hse06_10hf/kpoints/0,inputs/hse06_10hf/kpoints/1,inputs/hse06_10hf/kpoints/2,inputs/hse06_10hf/gamma,inputs/hse06_10hf/spin,inputs/hse06/theory,inputs/hse06/pseudopotentials/0,inputs/hse06/pseudopotentials/1,inputs/hse06/pseudopotentials/2,inputs/hse06/pseudopotentials/3,inputs/hse06/pseudopotentials/4,inputs/hse06/encut,inputs/hse06/kpoints/0,inputs/hse06/kpoints/1,inputs/hse06/kpoints/2,inputs/hse06/gamma,inputs/hse06/spin,outputs/hle17/energy_total,outputs/hle17/energy_vdw,outputs/hle17/energy_elec,outputs/hle17/net_magmom,outputs/hle17/bandgap,outputs/hle17/cbm,outputs/hle17/vbm,outputs/hle17/directgap,outputs/hle17/bandgap_spins/0,outputs/hle17/bandgap_spins/1,outputs/hle17/cbm_spins/0,outputs/hle17/cbm_spins/1,outputs/hle17/vbm_spins/0,outputs/hle17/vbm_spins/1,outputs/hle17/directgap_spins/0,outputs/hle17/directgap_spins/1,outputs/hse06_10hf/energy_total,outputs/hse06_10hf/energy_vdw,outputs/hse06_10hf/energy_elec,outputs/hse06_10hf/net_magmom,outputs/hse06_10hf/bandgap,outputs/hse06_10hf/cbm,outputs/hse06_10hf/vbm,outputs/hse06_10hf/directgap,outputs/hse06_10hf/bandgap_spins/0,outputs/hse06_10hf/bandgap_spins/1,outputs/hse06_10hf/cbm_spins/0,outputs/hse06_10hf/cbm_spins/1,outputs/hse06_10hf/vbm_spins/0,outputs/hse06_10hf/vbm_spins/1,outputs/hse06_10hf/directgap_spins/0,outputs/hse06_10hf/directgap_spins/1,outputs/hse06/energy_total,outputs/hse06/energy_vdw,outputs/hse06/energy_elec,outputs/hse06/net_magmom,outputs/hse06/bandgap,outputs/hse06/cbm,outputs/hse06/vbm,outputs/hse06/directgap,outputs/hse06/bandgap_spins/0,outputs/hse06/bandgap_spins/1,outputs/hse06/cbm_spins/0,outputs/hse06/cbm_spins/1,outputs/hse06/vbm_spins/0,outputs/hse06/vbm_spins/1,outputs/hse06/directgap_spins/0,outputs/hse06/directgap_spins/1,inputs/pbe/pseudopotentials/5,inputs/hle17/pseudopotentials/5,inputs/hse06_10hf/pseudopotentials/5,inputs/hse06/pseudopotentials/5,info/mofid/smiles_linkers/1,info/mofid/smiles_nodes/1,inputs/pbe/pseudopotentials/6,info/mofid/smiles_linkers/2,inputs/hle17/pseudopotentials/6,inputs/hse06_10hf/pseudopotentials/6,inputs/hse06/pseudopotentials/6,info/mofid/smiles_nodes/2,info/mofid/smiles_linkers/3,info/mofid/smiles_linkers/4,info/mofid/smiles_linkers/5
qmof-363e93c,qmof-363e93c,MODWUX_FSR,Ni6C16H28O28,Ni3C8H14O14,,,O,[O-]C(=O)C=CC(=O)[O-],O.[Ni].[O-]C(=O)C=CC(=O)[O-].[OH],,78,1.38284,2.07033,2.1615117374681865,784.0076587603514,P2_1/c,14,monoclinic,2/m,true,CSD,https://doi.org/10.1002/1521-3773(20020503)41:9<1561::AID-ANIE1561>3.0.CO;2-J,PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,O 08Apr2002,,520,3,2,1,true,true,-479.64810745,-6.41572,-473.23238745,12,0.954573,1.758696,0.804123,true,1.299045,1.167977,2.103168,1.758696,0.804123,0.590719,false,false,HLE17//PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,O 08Apr2002,,520,2,2,1,true,true,HSE06-D3BJ-HF10//PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,O 08Apr2002,,520,2,2,1,true,true,HSE06-D3BJ//PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,O 08Apr2002,,520,2,2,1,true,true,-5129.29278267,0,-5129.29278267,12,0.833801,-1.077623,-1.911424,false,2.48414,0.833801,0.228379,-1.077623,-2.255761,-1.911424,false,false,-523.51542601,-5.81811,-517.69731601,12,2.108863,2.158433,0.04957,false,2.184765,2.512916,2.234335,2.158433,0.04957,-0.354483,false,false,-592.05383178,-5.81811,-586.23572178,12,3.487291,2.44295,-1.044341,false,3.523359,4.163429000000001,2.479018,2.44295,-1.044341,-1.720479,false,true,,,,,,[Ni],,,,,,[OH],,,
qmof-2cf4df0,qmof-2cf4df0,MOFBEQ_FSR,Ni2C72H64N4O16,NiC36H32N2O8,C(Cc1ccncc1)Cc1ccncc1.[O-]C(=O)c1cc2ccccc2c(c1O)Cc1c(O)c(cc2c1cccc2)C(=O)[O-].[OH2][Ni][OH2] MOFid-v1.sql.cat1,Ni.OGNCVVRIKNGJHQ.WLJNZVDCPSBLRP.MOFkey-v1.sql,[OH2][Ni][OH2],C(Cc1ccncc1)Cc1ccncc1,C(Cc1ccncc1)Cc1ccncc1.[O-]C(=O)c1cc2ccccc2c(c1O)Cc1c(O)c(cc2c1cccc2)C(=O)[O-].[OH2][Ni][OH2],sql,158,1.17801,3.34791,1.3651438529750572,1652.6796535553974,P-1,2,triclinic,-1,true,CSD,https://doi.org/10.1016/j.poly.2014.01.026,PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,2,2,1,true,true,-1051.12650118,-11.58263,-1039.54387118,0,1.005471,1.039644,0.034173,false,1.005484,1.005471,1.039649,1.039644,0.034165,0.034173,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[O-]C(=O)c1cc2ccccc2c(c1O)Cc1c(O)c(cc2c1cccc2)C(=O)[O-],,,,,,,,,,
qmof-3646488,qmof-3646488,MOFWEL_FSR,Mn3C46H28N2O12,Mn3C46H28N2O12,,,[Mn],[O-]C(=O)c1ccc(c(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],[Mn].[O-]C(=O)c1ccc(c(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],,91,1.00534,2.30404,1.692862085312742,947.099211921489,P-1,2,triclinic,-1,true,CSD,https://doi.org/10.1039/C4CE01184H,PBE-D3BJ,Mn_pv 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,2,2,1,true,true,-652.33910392,-8.25911,-644.07999392,1,0.17786400000000002,2.31869,2.140826,false,0.8409680000000002,0.432512,2.31869,2.573338,1.477722,2.140826,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b1d51dc,qmof-b1d51dc,MOFWOU_FSR,Ni2C40H60N12O8,NiC20H30N6O4,,,,,,,122,1.39085,2.48542,1.46161295674862,1084.256504397278,P2_1/c,14,monoclinic,2/m,true,CSD,https://doi.org/10.1007/s11224-008-9285-z,PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,2,1,1,true,false,-753.94289047,-8.71752,-745.2253704699999,0,1.5327480000000002,2.460996,0.928248,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9883216,qmof-9883216,MOHLOL01_FSR,Ni2C36H36N8O10,NiC18H18N4O5,,,[Ni],[O-]C(=O)c1ccc(cc1)C(=O)[O-],[Ni].[O-]C(=O)c1ccc(cc1)C(=O)[O-],,92,1.13889,2.84337,1.580183413178781,901.7419082481963,C2/c,15,monoclinic,2/m,true,CSD,https://doi.org/10.1016/j.molstruc.2008.03.034,PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,3,2,1,true,true,-607.34086252,-6.85479,-600.48607252,0,0.945972,2.137255,1.191283,false,0.9460430000000002,0.945972,2.137262,2.137255,1.191219,1.191283,false,false,HLE17//PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,2,1,1,true,true,HSE06-D3BJ-HF10//PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,2,1,1,true,true,HSE06-D3BJ//PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,2,1,1,true,true,-3655.12222787,0,-3655.12222787,0,0.9292830000000001,-0.585394,-1.514677,false,0.9292830000000001,0.932732,-0.585394,-0.582296,-1.514677,-1.515028,false,false,-650.4059458,-5.97546,-644.4304858,0,2.273498,2.637335,0.363837,false,2.2764170000000004,2.2738169999999998,2.637335,2.637654,0.360918,0.363837,false,false,-717.30845892,-5.97546,-711.33299892,0,3.780226,2.979596,-0.80063,false,3.782761,3.780226,2.980378,2.979596,-0.802383,-0.80063,false,false,,,,,,,,,,,,,,,
qmof-a9d0bad,qmof-a9d0bad,MOLCEW_FSR,CoC34H32N4O10,CoC34H32N4O10,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].[OH2][Co][OH2].n1ccc(cc1)CCc1ccncc1 MOFid-v1.sql.cat0,Co.CYIDZMCFTVVTJO.DQRKTVIJNCVZAX.MOFkey-v1.sql,[OH2][Co][OH2],[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].[OH2][Co][OH2].n1ccc(cc1)CCc1ccncc1,sql,81,0.81394,1.79126,1.6167947424692404,734.9325317467242,P-1,2,triclinic,-1,true,CSD,https://doi.org/10.1107/S0108270108041541,PBE-D3BJ,Co 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,2,2,2,false,true,-540.6830384,-6.63981,-534.0432284,1,0.8210310000000001,2.880254,2.059223,false,0.8498839999999999,0.8210310000000001,2.891013,2.880254,2.041129,2.059223,false,false,,,,,,,,,,,,,HSE06-D3BJ-HF10//PBE-D3BJ,Co 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,1,1,1,true,true,HSE06-D3BJ//PBE-D3BJ,Co 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,1,1,1,true,true,,,,,,,,,,,,,,,,,-578.24610666,-5.77529,-572.47081666,1,1.7479260000000003,3.121907,1.373981,true,1.8054700000000001,1.7479260000000003,3.123679,3.121907,1.318209,1.373981,true,true,-636.62842428,-5.77529,-630.85313428,1,3.192536,3.411594,0.219058,true,3.39866,3.192536,3.412645,3.411594,0.013985,0.219058,true,true,,,,,n1ccc(cc1)CCc1ccncc1,,,,,,,,,,
qmof-f4e3be2,qmof-f4e3be2,MOPMUB_FSR,NiC10H22O10P2,NiC10H22O10P2,,,[OH2][Ni]([OH2])([OH2])[OH2],Cc1cc(CP(=O)([O])O)c(cc1CP(=O)(O)[O])C,Cc1cc(CP(=O)([O])O)c(cc1CP(=O)(O)[O])C.[OH2][Ni]([OH2])([OH2])[OH2],,45,0.94543,1.86556,1.8348032031297012,382.74924616324574,P-1,2,triclinic,-1,true,CSD,,PBE-D3BJ,Ni 02Aug2007,P 06Sep2000,H 15Jun2001,C 08Apr2002,O 08Apr2002,520,4,2,1,true,true,-266.70974196,-3.71584,-262.99390195999996,0,1.116443,2.071771,0.955328,false,1.139733,1.14584,2.071771,2.101168,0.932038,0.955328,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-175655f,qmof-175655f,MOPNAI_FSR,CoC10H22O10P2,CoC10H22O10P2,,,[OH2][Co]([OH2])([OH2])[OH2],Cc1cc(CP(=O)([O])O)c(cc1CP(=O)(O)[O])C,Cc1cc(CP(=O)([O])O)c(cc1CP(=O)(O)[O])C.[OH2][Co]([OH2])([OH2])[OH2],,45,0.90942,1.87658,1.847019402213667,380.4333246197221,P-1,2,triclinic,-1,true,CSD,,PBE-D3BJ,Co 02Aug2007,P 06Sep2000,H 15Jun2001,C 08Apr2002,O 08Apr2002,520,4,2,1,true,true,-268.22884019,-3.70488,-264.52396019,1,0.46600699999999984,2.639036,2.173029,false,0.8566149999999999,1.1314609999999998,2.639036,3.30449,1.782421,2.173029,false,false,,,,,,,,,,,,,HSE06-D3BJ-HF10//PBE-D3BJ,Co 02Aug2007,P 06Sep2000,H 15Jun2001,C 08Apr2002,O 08Apr2002,520,3,2,1,true,true,HSE06-D3BJ//PBE-D3BJ,Co 02Aug2007,P 06Sep2000,H 15Jun2001,C 08Apr2002,O 08Apr2002,520,3,2,1,true,true,,,,,,,,,,,,,,,,,-289.23214003,-3.27814,-285.95400003,1,2.068835,3.244142,1.175307,false,2.442101,2.846717,3.244142,4.022024,0.802041,1.175307,false,false,-321.81117189,-3.27814,-318.53303189,1,4.51321,4.3363,-0.17691,false,4.51321,5.003375,4.3363,4.772921,-0.17691,-0.230454,false,false,,,,,,,,,,,,,,,
qmof-fd9262c,qmof-fd9262c,MORVUN_FSR,Co4C164H116N12O16,CoC41H29N3O4,[Co].[O-]C(=O)c1ccccc1c1ccccc1C(=O)[O-].n1ccc(cc1)C=Cc1cc(C=Cc2ccncc2)cc(c1)C=Cc1ccncc1 MOFid-v1.sql.cat0,Co.GWZCCUDJHOGOSO.PLAGCFGSPWQAMX.MOFkey-v1.sql,[Co],[O-]C(=O)c1ccccc1c1ccccc1C(=O)[O-],[Co].[O-]C(=O)c1ccccc1c1ccccc1C(=O)[O-].n1ccc(cc1)C=Cc1cc(C=Cc2ccncc2)cc(c1)C=Cc1ccncc1,sql,312,1.48648,4.32415,1.3028514655266332,3500.5036976179226,P1,1,triclinic,1,true,CSD,,PBE-D3BJ,Co 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,1,1,1,true,true,-2156.50735428,-24.05702,-2132.45033428,10,0.3212100000000001,1.074494,0.753284,true,0.725626,0.3212100000000001,1.404617,1.074494,0.678991,0.753284,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n1ccc(cc1)C=Cc1cc(C=Cc2ccncc2)cc(c1)C=Cc1ccncc1,,,,,,,,,,
qmof-a2fcb93,qmof-a2fcb93,MOSZOK_FSR,Ni2C24H22N6O6,NiC12H11N3O3,,,,,,,60,1.33576,2.29668,1.7003538185977636,593.6216121747253,P-1,2,triclinic,-1,true,CSD,https://doi.org/10.1107/S1600536809013580,PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,2,2,2,false,false,-403.36759379,-5.08575,-398.28184379,0,1.4775770000000001,2.472287,0.99471,false,,,,,,,,,HLE17//PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,1,2,2,true,false,HSE06-D3BJ-HF10//PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,1,2,2,true,false,HSE06-D3BJ//PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,1,2,2,true,false,-2699.86291796,0,-2699.86291796,0,1.258633,-0.027015,-1.285648,false,,,,,,,,,-431.550168,-4.52021,-427.02995799999997,0,2.5441789999999997,2.981242,0.437063,false,,,,,,,,,-475.54222539,-4.52021,-471.02201539,0,3.662824,3.208562,-0.454262,false,,,,,,,,,,,,,,,,,,,,,,,
qmof-3104826,qmof-3104826,MOVTUO_FSR,Co2C42H32N4O8,CoC21H16N2O4,,,[Co],[O-]C(=O)Cc1ccccc1C(=O)[O-],[Co].[O-]C(=O)Cc1ccccc1C(=O)[O-].n1ccc(cc1)C=Cc1ccncc1,,88,1.17495,2.20494,1.533578261789934,908.0166273632873,P-1,2,triclinic,-1,true,CSD,https://doi.org/10.1080/15533174.2013.769595,PBE-D3BJ,Co 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,2,2,1,true,true,-603.45166533,-7.03601,-596.4156553299999,0,0.4449639999999999,1.607248,1.162284,false,0.44504600000000005,0.4450379999999998,1.607248,1.607322,1.162202,1.162284,false,false,HLE17//PBE-D3BJ,Co 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,2,1,1,true,true,HSE06-D3BJ-HF10//PBE-D3BJ,Co 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,2,1,1,true,true,HSE06-D3BJ//PBE-D3BJ,Co 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,2,1,1,true,true,-3512.0889048,0,-3512.0889048,0,0.2930900000000001,-0.533786,-0.826876,true,0.293277,0.29324300000000003,-0.533599,-0.533786,-0.826876,-0.827029,true,true,-645.33272831,-6.23967,-639.09305831,0,1.4589379999999998,1.946275,0.487337,true,1.4596040000000001,1.4589379999999998,1.946277,1.946275,0.486673,0.487337,true,true,-710.3765557,-6.23967,-704.1368857,0,2.712219,2.132388,-0.579831,true,2.712219,2.7123019999999998,2.132388,2.132389,-0.579831,-0.579913,true,true,,,,,n1ccc(cc1)C=Cc1ccncc1,,,,,,,,,,
qmof-0c64ba3,qmof-0c64ba3,MOVVOK_FSR,Mn4C36H32O20,MnC9H8O5,,,[OH2][Mn],[O-]C(=O)Cc1ccc(cc1)C(=O)[O-],[O-]C(=O)Cc1ccc(cc1)C(=O)[O-].[OH2][Mn],,92,1.68693,2.51454,1.6630830869767386,1002.8430594243302,P2_1/c,14,monoclinic,2/m,true,CSD,https://doi.org/10.1080/15533174.2013.809739,PBE-D3BJ,Mn_pv 02Aug2007,H 15Jun2001,C 08Apr2002,O 08Apr2002,,520,3,2,1,true,true,-630.26447725,-7.28279,-622.98168725,20,1.3053849999999998,2.349944,1.044559,false,1.4375999999999998,3.212347,2.482159,2.349944,1.044559,-0.862403,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8ce7f1c,qmof-8ce7f1c,MOYBIL_FSR,Mn4C12H40N4O36P12,MnC3H10NO9P3,,,[Mn],[O]P(=O)(C[NH](CP(=O)(O)[O])CP(=O)(O)[O])O,[Mn].[O]P(=O)(C[NH](CP(=O)(O)[O])CP(=O)(O)[O])O.[O]P(=O)(C[NH](CP(=O)(O)[O])CP(=O)([O])O)O,,108,0.73589,1.73163,2.3014412546546565,1015.8216686137483,P2_1/c,14,monoclinic,2/m,true,CSD,https://doi.org/10.1021/ic0110373,PBE-D3BJ,Mn_pv 02Aug2007,P 06Sep2000,H 15Jun2001,C 08Apr2002,N 08Apr2002,520,2,2,1,true,true,-683.62230694,-11.29535,-672.3269569400001,20,2.620414,5.25092,2.630506,true,3.3328909999999996,5.005584,5.963397,5.25092,2.630506,0.245336,true,true,HLE17//PBE-D3BJ,Mn_pv 02Aug2007,P 06Sep2000,H 15Jun2001,C 08Apr2002,N 08Apr2002,520,2,1,1,true,true,HSE06-D3BJ-HF10//PBE-D3BJ,Mn_pv 02Aug2007,P 06Sep2000,H 15Jun2001,C 08Apr2002,N 08Apr2002,520,2,1,1,true,true,HSE06-D3BJ//PBE-D3BJ,Mn_pv 02Aug2007,P 06Sep2000,H 15Jun2001,C 08Apr2002,N 08Apr2002,520,2,1,1,true,true,-6556.64290747,0,-6556.64290747,20,4.721083,3.491495,-1.229588,true,6.003695,5.6484939999999995,4.774107,3.491495,-1.229588,-2.156999,true,true,-747.26323929,-10.59023,-736.67300929,20,4.158752,6.020306,1.861554,true,4.299125,6.260113,6.160679,6.020306,1.861554,-0.239807,true,true,-845.1094051,-10.59023,-834.5191751,20,5.706849,6.458211,0.751362,true,5.706849,7.540648,6.458211,6.550677,0.751362,-0.989971,true,true,O 08Apr2002,O 08Apr2002,O 08Apr2002,O 08Apr2002,[O]P(=O)(C[NH](CP(=O)(O)[O])CP(=O)([O])O)O,,,,,,,,,,
qmof-97f8d81,qmof-97f8d81,MOYMET_FSR,Co8C96H144O56,CoC12H18O7,,,O,[O-]C(=O)c1cc(cc(c1)C(C)(C)C)C(=O)[O-],O.[Co].[O-]C(=O)c1cc(cc(c1)C(C)(C)C)C(=O)[O-],,304,8.30414,9.04809,1.1541720724867488,3835.075571487827,P-42_1c,114,tetragonal,-42m,true,CSD,https://doi.org/10.1021/cg800732e,PBE-D3BJ,Co 02Aug2007,H 15Jun2001,C 08Apr2002,O 08Apr2002,,520,2,1,1,true,true,-1867.98556515,-18.97746,-1849.00810515,24,0.467005,-0.115695,-0.5827,true,2.22768,0.467005,1.300432,-0.115695,-0.927248,-0.5827,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Co],,,,,,,,,
qmof-b36de89,qmof-b36de89,MOZCEL_FSR,Ni2C50H40N4O14,NiC25H20N2O7,,,[OH2][Ni][OH2],O=C(c1ccccc1C(=O)[O-])c1ccc(cc1)C(=O)[O-],O=C(c1ccccc1C(=O)[O-])c1ccc(cc1)C(=O)[O-].[OH2][Ni][OH2].n1ccc(cc1)c1ccncc1,,110,1.4323,2.40912,1.484005602406984,1161.7662597134513,Cc,9,monoclinic,m,true,CSD,https://doi.org/10.1039/C4CE02333A,PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,2,2,1,true,true,-745.60545372,-8.42751,-737.17794372,0,0.8458190000000001,1.693575,0.847756,false,0.8541300000000001,0.849693,1.693575,1.697449,0.839445,0.847756,false,true,HLE17//PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,1,1,1,true,true,HSE06-D3BJ-HF10//PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,1,1,1,true,true,HSE06-D3BJ//PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,1,1,1,true,true,-4326.40634991,0,-4326.40634991,0,0.867981,-0.894357,-1.762338,true,1.020775,0.867981,-0.839699,-0.894357,-1.860474,-1.762338,true,true,-797.01478504,-7.34923,-789.66555504,0,1.8553350000000002,1.895763,0.040428,true,1.865952,1.8675510000000002,1.895763,1.907979,0.029811,0.040428,true,true,-876.87392405,-7.34923,-869.52469405,0,3.223459,2.112206,-1.111253,true,3.244187,3.226938,2.112206,2.115685,-1.131981,-1.111253,true,true,,,,,n1ccc(cc1)c1ccncc1,,,,,,,,,,
qmof-2c3bc74,qmof-2c3bc74,MOZCIP_FSR,Ni2C40H24N2O10,NiC20H12NO5,O=C(c1ccccc1C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Ni][Ni].n1ccc(cc1)c1ccncc1 MOFid-v1.sql.cat0,Ni.MWVTWFVJZLCBMC.RWHRIIMYBNGFEV.MOFkey-v1.sql,[Ni][Ni],O=C(c1ccccc1C(=O)[O-])c1ccc(cc1)C(=O)[O-],O=C(c1ccccc1C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Ni][Ni].n1ccc(cc1)c1ccncc1,sql,78,1.66494,3.37883,1.4951229356522384,899.630258054811,P-1,2,triclinic,-1,true,CSD,https://doi.org/10.1039/C4CE02333A,PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,2,2,2,false,true,-549.60190406,-6.1274,-543.4745040600001,0,0.609426,0.816882,0.207456,false,0.609426,0.609698,0.816882,0.816942,0.207456,0.207244,false,false,HLE17//PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,1,2,1,true,true,HSE06-D3BJ-HF10//PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,1,2,1,true,true,HSE06-D3BJ//PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,1,2,1,true,true,-3445.06261929,0,-3445.06261929,0,0.6871129999999999,-1.717395,-2.404508,false,0.6892559999999999,0.6897430000000002,-1.715252,-1.717395,-2.404508,-2.407138,false,false,-587.35455771,-5.37942,-581.97513771,0,1.9707910000000002,1.342267,-0.628524,true,1.9707910000000002,1.971143,1.342267,1.342414,-0.628524,-0.628729,true,true,-646.24706711,-5.37942,-640.86764711,0,3.7069150000000004,1.993888,-1.713027,true,3.706925,3.707005,1.993898,1.993888,-1.713027,-1.713117,true,true,,,,,n1ccc(cc1)c1ccncc1,,,,,,,,,,
